Subject,Course ID,Course Title,Course Description,Credits
History,HIST_O 406,British Columbia to 1900,"Topics from the history of colonial British Columbia, Confederation, and subsequent provincial developments during the nineteenth century. [3-0-0] Prerequisite: 6 credits of HIST and third-year standing; or HIST 112 and third-year standing.",	3
History,HIST_O 407,British Columbia Since 1900,"Topics will emphasize changes in the economic, social, and institutional structures of the province during the twentieth and twenty-first centuries. [3-0-0] Prerequisite: 6 credits of HIST and third-year standing; or HIST 122 and third-year standing.",	3
History,HIST_O 408,Capitalism and Nature,History of global capitalism and the non-human environment. [0-0-3] Prerequisite: Third-year standing.,	3
History,HIST_O 412,Topics in the History of International Relations,"Special topics such as the role of diplomacy and its relation to other factors in international affairs, Canadian external relations, third-world international politics, Cold-War historiography, and area studies. [3-0-0] Prerequisite: 6 credits of HIST.",	3-6
History,HIST_O 414,Medieval England,Study of selected themes in the history of England from the eleventh to the fifteenth centuries. [1.5-0-1.5] Prerequisite: 6 credits of HIST; or HIST 119 and third-year standing.,	3
History,HIST_O 418,Capitalism in Canada,History of capitalism and political-economy in Canada. [0-0-3] Prerequisite: Third-year standing.,	3
History,HIST_O 420,Women in Early Modern Europe,Examination of the experiences of women in Western Europe from 1500-1750. [3-0-0] Prerequisite: 6 credits of HIST; or HIST 116 and third-year standing.,	3
History,HIST_O 430,Topics in the History of Migration,[3-0-0] Prerequisite: 6 credits of HIST and third-year standing.,	3-6
History,HIST_O 443,20th-Century Russia,"Examines the significance of the Great Patriotic War; the last years of Stalin, the tempering of Stalinism in the Khrushchev years; Gorbachev's failed revolution; the collapse of the Soviet Union; and Russia in transition. [3-0-0] Prerequisite: 6 credits of HIST; or one of HIST 126, HIST 145 and third-year standing.",	3
History,HIST_O 444,Slave Societies in the Americas,"Comparative analysis of the institution of chattel slavery, its growth, its effects on slaves and masters, its relation to the larger society, and the causes of its decline in the various cultures of the Americas. [3-0-0] Prerequisite: 6 credits of HIST; or one of HIST 211, HIST 240 and third-year standing.",	3
History,HIST_O 452,History of Mexico Since 1810,"Mexican history since independence including church-state relations, struggles for land and social justice, state formation, class and gender relations, and the role of popular culture. [3-0-0] Prerequisite: 6 credits of HIST; or one of HIST 151, HIST 240, HIST 241 and third-year standing.",	3
History,HIST_O 453,History of Brazil Since 1822,"Post-colonial history of Brazil with special attention to the politics of culture in state-building. [3-0-0] Prerequisite: 6 credits of HIST; or one of HIST 151, HIST 240, HIST 241 and third-year standing.",	3
History,HIST_O 457,"History of Afghanistan, 1700-Present","Chronological and thematic examination of Afghanistan's history from the emergence of the Afghan polity in the eighteenth century to the present. [3-0-0] Prerequisite: 6 credits of HIST; or one of HIST 115, HIST 145, HIST 160, HIST 220 and third-year standing.",	3
History,HIST_O 460,Topics in Technology and Society in History,"Historical dimensions of current debates about technology, focusing on a single, interdisciplinary theme. [3-0-0] Prerequisite: 3 credits of HIST and HIST 118; or HIST 218 and third-year standing.",	3-6
History,HIST_O 461,Topics in Urban History,[3-0-0] Prerequisite: Either (a) HIST 126 and third-year standing or (b) 6 credits of HIST.,	3-6
History,HIST_O 468,International Relations of the Great Powers of the 20th Century to 1939,"International relations of Britain, France, Germany, Russia, and the United States from the beginning of the 20th century until 1939. Political and diplomatic settlements between the Paris Peace Conference of 1919 and the German invasion of Poland in 1939. [3-0-0] Prerequisite: 6 credits of HIST; or one of HIST 115, HIST 126 and third-year standing; or 6 credits of POLI and third-year standing. Equivalency: POLI433",	3
History,HIST_O 469,International Relations of the Great Powers of the 20th Century from 1939,"International relations of Britain, France, Germany, Russia, and the United States since 1939. Emphasis upon the emergence, course, and end of the Cold War. Great Powers in decolonization and the end of empires. [3-0-0] Prerequisite: 6 credits of HIST; or one of HIST 145, HIST 126 and third-year standing.",	3
History,HIST_O 473,War and Society from the 18th to 20th Centuries,"Continuity and change in the relations of war and society, and the connections between the economy, society, the military, and government in peacetime and war; not a course in military history. [3-0-0] Prerequisite: 6 credits of HIST; or one of HIST 115, HIST 116, HIST 126, HIST 145 and third-year standing.",	3
History,HIST_O 483,Cities in Africa since 1850,"History, structure, and lived experiences of people in African cities from the mid-nineteenth century to the present. African mega-cities and smaller cities will be considered. Credit will be granted for only one of HIST 483 or HIST 461B. Prerequisite: 6 credits of HIST; or, one of HIST 115 or HIST 145 and third-year standing.",	3
History,HIST_O 486,Student Directed Seminar,"Self-directed, collaborative studies, in a group-learning environment, initiated and coordinated by senior undergraduate students with the supervision of a faculty sponsor. Course structure, enrolment and delivery methods will comply with the Student Directed Seminars Guidelines. At least third-year standing and permission of the Department are required. [0-0-3]",	3
History,HIST_O 489,Directed Studies: Research,"Supervised investigation of a topic in history or research internship. Involves generation of original data and presentation of that data in an acceptable format. [0-0-3] Prerequisite: Third-year standing, 6 credits of upper-level HIST, and permission of the instructor. A minimum of 72% in all completed upper-level HIST courses is required.",	3
History,HIST_O 491,Directed Studies: Readings,"Students will undertake supervised investigation of an assigned topic in history. They will complete a significant amount of independent reading and analysis and produce a major term paper at the end of the course. [0-0-3] Prerequisite: Third-year standing, 6 credits of upper-level HIST, and permission of the instructor. A minimum of 72% in all completed upper-level HIST courses is required.",	3
History,HIST_O 492,"History, Theory, and Method",Explores selected problems and issues in the theory and practice of historical work. Credit will be granted for only one of HIST 492 or IGS 592. [2-0-1] Prerequisite: 6 credits of HIST or third-year standing. Open to non-history majors with permission of the department head. Equivalency: IGS 592,	3
History,HIST_O 494,Decolonization and Africa,"Overview and analysis of the internal and external factors that explain decolonization in sub-Saharan Africa in the twentieth century. Discussion will focus on the problems of nation-building in the aftermath of decolonization. [1.5-0-1.5] Prerequisite: 6 credits of HIST; or one of HIST 115, HIST 145 and third-year standing.",	3
History,HIST_O 497,Documentary Media and History,"An introduction to documentary media history and the application of digital methods to historical inquiry, interpretation, and communication. [3-3-0] Prerequisite: Third-year standing.",	3
History,HIST_O 499,Undergraduate Honours Thesis,"Research and writing of a thesis paper under the supervision of a History faculty member. Participation in scheduled colloquia and seminars is required. Restricted to students in the Honours Program (third-year standing; minimum 12 credits of History; minimum grade average of 76% in all attempted History courses; and minimum overall average of 72%). Subscribe to HIST_O Course Descriptions Introduction Courses by Subject Courses by Faculty/School UBC Okanagan Academic Calendar Okanagan Campus 3333 University Way Kelowna,                  BC                  Canada V1V 1V7 The University of British Columbia About UBC Contact UBC About the University News Events Careers Make a Gift Search UBC.ca UBC Campuses Vancouver Campus Okanagan Campus UBC Sites Robson Square Centre for Digital Media Faculty of Medicine Across BC Emergency Procedures | Terms of Use | UBC Copyright | Accessibility to top Calendar Sections Home Dates and Deadlines Academic Year Admissions Fees Establishment and Constitution Campus-wide Policies and Regulations Services and Organizations Research Institutes Faculties, Schools, and Colleges Alternative Study Options Course Descriptions Emeriti Staff Enrolment Statistics 2023/24 Calendar History Calendar Archive Contact Us UBC Crest The official logo of the University of British Columbia. Urgent Message An exclamation mark in a speech bubble. Caret An arrowhead indicating direction. Arrow An arrow indicating direction. Arrow in Circle An arrow indicating direction. Arrow in Circle An arrow indicating direction. Chats Two speech clouds. Facebook The logo for the Facebook social media service. Information The letter 'i' in a circle. Instagram The logo for the Instagram social media service. Linkedin The logo for the LinkedIn social media service. Location Pin A map location pin. Mail An envelope. Menu Three horizontal lines indicating a menu. Minus A minus sign. Pencil A pencil indicating that this is editable. Telephone An antique telephone. Plus A plus symbol indicating more or the ability to add. Search A magnifying glass. Twitter The logo for the Twitter social media service. Youtube The logo for the YouTube video sharing service.",	6
Immersive Technologies,IMTC_O 505,Fundamentals of Immersive Technologies,Immersive technology principles; design of AR/MR/VR platforms; immersive interaction techniques; 3D user interfaces; custom XR app design; applications to mobile and wearable devices.,	3
Immersive Technologies,IMTC_O 506,User-Centered Immersive Design,Immersive design; user-centered and customer-oriented design; project-based learning; project conceptualization; industry- and community-sourced applications of immersive technologies.,	3
Immersive Technologies,IMTC_O 507,Immersive Technology Design Studio,"Application of immersive technologies design skills; interactive immersive technology production; reflection on practice and critical thinking; art in contemporary XR production. Prerequisite: All of IMTC 505, IMTC 506. Subscribe to IMTC_O Course Descriptions Introduction Courses by Subject Courses by Faculty/School UBC Okanagan Academic Calendar Okanagan Campus 3333 University Way Kelowna,                  BC                  Canada V1V 1V7 The University of British Columbia About UBC Contact UBC About the University News Events Careers Make a Gift Search UBC.ca UBC Campuses Vancouver Campus Okanagan Campus UBC Sites Robson Square Centre for Digital Media Faculty of Medicine Across BC Emergency Procedures | Terms of Use | UBC Copyright | Accessibility to top Calendar Sections Home Dates and Deadlines Academic Year Admissions Fees Establishment and Constitution Campus-wide Policies and Regulations Services and Organizations Research Institutes Faculties, Schools, and Colleges Alternative Study Options Course Descriptions Emeriti Staff Enrolment Statistics 2023/24 Calendar History Calendar Archive Contact Us UBC Crest The official logo of the University of British Columbia. Urgent Message An exclamation mark in a speech bubble. Caret An arrowhead indicating direction. Arrow An arrow indicating direction. Arrow in Circle An arrow indicating direction. Arrow in Circle An arrow indicating direction. Chats Two speech clouds. Facebook The logo for the Facebook social media service. Information The letter 'i' in a circle. Instagram The logo for the Instagram social media service. Linkedin The logo for the LinkedIn social media service. Location Pin A map location pin. Mail An envelope. Menu Three horizontal lines indicating a menu. Minus A minus sign. Pencil A pencil indicating that this is editable. Telephone An antique telephone. Plus A plus symbol indicating more or the ability to add. Search A magnifying glass. Twitter The logo for the Twitter social media service. Youtube The logo for the YouTube video sharing service.",	3
Indigenous Language,INLG_O 281,Sounds of Endangered Languages: Conservation and Revitalization,"Development of skills in the perception and transcription of speech sounds in endangered languages, focusing on the diversity within B.C. Indigenous languages. Capacity-building techniques for digital recording, editing, analysis, and archiving; guided by community-based ethical protocols and conservation/revitalization goals. Restricted to students in the Indigenous language fluency degrees. [3-0-0]",	3
Indigenous Language,INLG_O 282,Structures of Endangered Languages: Conservation and Revitalization,"Documentation, transcription and analysis of grammatical structures in endangered languages, focusing on the diversity within B.C. Indigenous languages. Applied techniques in documentation, workflow and multi-media digital annotation, guided by community-based ethical protocols and conservation/revitalization goals. [3-0-0] Prerequisite: INLG 281.",	3
Indigenous Language,INLG_O 380,Technologies for Endangered Language Documentation and Revitalization,"Digital tools for endangered language documentation, conservation, and revitalization. Overview of best practices, introduction to community engagement and capacity-building, protocols and ethics, project design, cultural context, orthographies, use of audio, video and still photography, data management, archiving and web publishing. [3-0-0] Prerequisite: INLG 282.",	3
Indigenous Language,INLG_O 382,Lexicography for Endangered Languages,"Foundational concepts in the discipline of compiling, editing, managing and hosting dictionaries, also known as lexicography. Special focus on the technical and ethical considerations for community-based lexicography projects for endangered and B.C. Indigenous languages. [3-0-0] Prerequisite: INLG 282.",	3
Indigenous Language,INLG_O 480,Endangered Language Documentation and Revitalization,"Study of language shift, including local and global influences of historical, social, cultural, political, and economic factors impacting on language loss, endangerment, retention, and revival. Practical strategies for sustaining and reviving languages, including language documentation and revitalization. Credit will only be granted for one of INLG 480 and ANTH 473. Prerequisite: INLG 282.",	3
Indigenous Language,INLG_O 481,Heritage Resources in Endangered Language Revitalization,"Examines the complementary and intersecting roles of libraries, archives, and museums in collections acquisition, development, curation, preservation, and access traditions pertaining to Indigenous languages; to explore how each can contribute to endangered language and cultural heritage sustainability. [3-0-0]. Prerequisite: INLG 282.",	3
Indigenous Language,INLG_O 482,Directed Studies: Language Revitalization,"Supervised investigation of an assigned topic in endangered language revitalization. Independent reading and analysis, and a major term paper. Normally, students may take INLG 482 only once for credit. Prerequisite: All of INLG 281, INLG 282. Permission of the department head and third-year standing. Subscribe to INLG_O Course Descriptions Introduction Courses by Subject Courses by Faculty/School UBC Okanagan Academic Calendar Okanagan Campus 3333 University Way Kelowna,                  BC                  Canada V1V 1V7 The University of British Columbia About UBC Contact UBC About the University News Events Careers Make a Gift Search UBC.ca UBC Campuses Vancouver Campus Okanagan Campus UBC Sites Robson Square Centre for Digital Media Faculty of Medicine Across BC Emergency Procedures | Terms of Use | UBC Copyright | Accessibility to top Calendar Sections Home Dates and Deadlines Academic Year Admissions Fees Establishment and Constitution Campus-wide Policies and Regulations Services and Organizations Research Institutes Faculties, Schools, and Colleges Alternative Study Options Course Descriptions Emeriti Staff Enrolment Statistics 2023/24 Calendar History Calendar Archive Contact Us UBC Crest The official logo of the University of British Columbia. Urgent Message An exclamation mark in a speech bubble. Caret An arrowhead indicating direction. Arrow An arrow indicating direction. Arrow in Circle An arrow indicating direction. Arrow in Circle An arrow indicating direction. Chats Two speech clouds. Facebook The logo for the Facebook social media service. Information The letter 'i' in a circle. Instagram The logo for the Instagram social media service. Linkedin The logo for the LinkedIn social media service. Location Pin A map location pin. Mail An envelope. Menu Three horizontal lines indicating a menu. Minus A minus sign. Pencil A pencil indicating that this is editable. Telephone An antique telephone. Plus A plus symbol indicating more or the ability to add. Search A magnifying glass. Twitter The logo for the Twitter social media service. Youtube The logo for the YouTube video sharing service.",	3
Indigenous Studies,INDG_O 100,Introduction to Decolonization: Indigenous Studies,"Provides students with an overview of the discipline of Indigenous studies including the history, cultures, and experiences of Indigenous people. [2-0-1]",	3
Indigenous Studies,INDG_O 102,Introduction to Indigeneity: Ways of Knowing,"Introduces students to the concept of Indigenous Knowledge through a holistic and relational approach to land and people. Provides a foundation to key perspectives and traditions in the arts, health, social justice and governance. [3-0-0]",	3
Indigenous Studies,INDG_O 201,Okanagan Indigenous Peoples' Historical Perspectives,"Indigenous historiography as demonstrated through Okanagan traditional oral techniques for documentation of knowledge; an Indigenous peoples' approach to orality and the maintenance of social, ecological, and land-based practice. Offered in relationship with the En'owkin Centre. [3-0-0] Prerequisite: One of INDG 100, INDG 102.",	3
Indigenous Studies,INDG_O 202,Interior Salishan Literatures: Concepts and Frameworks,"Indigenous perspectives as demonstrated through oral story; Interior Salishan theory and philosophy through oral story; a systems-based Indigenous Peoples story approach to connection to land, ecology and society. Offered in relationship with the En'owkin Centre. Credit will be granted for only one of INDG 202 or ENGL 202. [3-0-0] Prerequisite: One of INDG 100, INDG 102. Equivalency: ENGL202",	3
Indigenous Studies,INDG_O 203,Indigenous Peoples' Historical Perspectives,"Overview of the historical and contemporary socio-economic, political, cultural, and ecological perspectives of Indigenous Peoples. [3-0-0] Prerequisite: One of INDG 100, INDG 102.",	3
Indigenous Studies,INDG_O 204,Mtis Peoples and Perspectives,"Examining the development of the Mtis Nation from the fur trade to recent self-government agreements, the course surveys topics such as Mtis acts of resistance against colonialism, michif language and culture, customary law and legal rulings, land issues and mobility, as well as contemporary identity controversies. Credit will be granted for only one of INDG 204 or INDG 295H. [3-0-0] Prerequisite: One of INDG 100, INDG 102.",	3
Indigenous Studies,INDG_O 205,Indigenous Identities,"Complexities of contemporary Indigenous identities in Canada including how Indigeneity has been constructed through particular discourses and legal categorization. Culture, politics, place, and the notion of relationality are central in examining Indigenous perspectives on identity. [3-0-0] Prerequisite: One of INDG 100, INDG 102.",	3
Indigenous Studies,INDG_O 210,Indigenous Peoples of the Americas,"Overview of the contemporary socio-economic, political, cultural, and environmental characteristics of the Indigenous peoples of the Americas. [3-0-0] Prerequisite: One of INDG 100, INDG 102.",	3
Indigenous Studies,INDG_O 295,Indigenous Studies: Special Topics,"An examination of selected topics in Indigenous studies. Consult the program brochure for this year's offerings and specific prerequisites. Credit will be granted for only one of INDG 295 or INDG 395. Prerequisite: One of INDG 100, INDG 102.",	3-6
Indigenous Studies,INDG_O 301,Examining an Indigenous Methodology: En'owkinwixw,"Understanding an Indigenous strategy of community discourse as a methodology for inquiry, a technique of examination employing sequential stages of critical analysis in a whole-systems approach. Offered in relationship with the En'owkin Centre. [3-0-0] Prerequisite: One of INDG 100, INDG 102. And third-year standing.",	3
Indigenous Studies,INDG_O 302,Indigenous Governance,"Critically examines various traditional Indigenous governance models and the Indigenous response to European attempts to establish political control. Issues such as land ownership, sovereignty, justice, treaty making, and the roles of women in Indigenous governance will be explored. [3-0-0] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 303,Indigenous Studies Theory and Methodology,"Conceptualizations from an Indigenous perspective are central to this course. Includes an analysis of current conceptual paradigms within the social sciences, humanities, and performing arts, with a consideration of their appropriateness and applicability for Indigenous studies. [3-0-0] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 304,Indigenous Studies Field Methods,"Research strategies and research techniques used in Indigenous studies and related disciplines. These elements will be applied to various topical issues including intellectual property rights, research ethics, oral histories, ethnographic research, and the use of statistics (both descriptive and inferential). [3-0-0] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 305,Indigenous Justice,"Decolonial Indigenous concepts, principles and historical consciousness of justice and anti-violence praxis in community-and-land based contexts. Locating agency with Indigenous peoples and Indigenous justice practices, the course puts primacy on ways that Indigenous peoples have engaged in and continue to enact justice. Revitalization of Indigenous knowledge informs ethical and moral issues addressed in relation to healing, and collective transformation. [3-0-0] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 306,Indigenous Land Rights,"Legal theories under British Law or its historical derivations that have been used to justify the colonization of Indigenous peoples. Legal arguments and anthropological evidence raised by Indigenous groups to challenge those theories. Particular reference is paid to Canada, Australia, New Zealand, and the United States. [3-0-0] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 307,Traditional Ecological Knowledge,"Shows how human life depends on complex systems of cultural knowledge about the natural world. Indigenous People's biological classification and nomenclatural systems, ethnobiology, and Indigenous explanatory models of environmental systems and the application of this knowledge in practice. [3-0-0] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 308,"Indigenous Culture, Heritage, and Intellectual Property","Indigenous Peoples' cultural heritage in the Americas and other continents. Many manifestations of Indigenous cultures will be discussed, as well as the many complex issues that have arisen regarding Indigenous heritage in the colonial and neo-colonial periods such as, customary laws, misappropriation, misrepresentation, repatriation, and legal protection and regulation. [3-0-0] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 309,Indigenous Perspectives on Health,"Introduction to current thinking about Indigenous Peoples' health, and especially Indigenous Peoples' perspectives on health and contemporary health systems. Includes a critical examination of concepts of health within the context of ongoing processes of colonization. [3-0-0] Prerequisite: One of INDG 100, INDG 319. Third-year standing.",	3
Indigenous Studies,INDG_O 310,"Indigenous Women's Perspectives: Gender, Nation, State, Resistance","Historical realities of the salience of states and nations in the lives of Indigenous women. Indigenous methods, de-colonial historical analysis, and gender theory are used to analyze Indigenous women's and peoples' resistances to invasion, colonization, occupation, settler states, and dispossession. [3-0-0] Prerequisite: One of INDG 100, INDG 102. GWST 100 recommended.",	3
Indigenous Studies,INDG_O 319,Indigenous Perspectives on Health and Physical Activity,"Focuses on Indigenous worldviews and perspectives to frame Indigenous Peoples' health opportunities, issues, and challenges, with an emphasis on physical activity contexts. Restricted to students in the Bachelor of Health and Exercise Sciences program. [3-0-0] Prerequisite: One of HEAL 200, HES 130. Third-year standing.",	3
Indigenous Studies,INDG_O 401,Research Applications,"The planning of research projects from the perspective of Indigenous cultures and values. Topics include project development, community relations and ethics, and identification and acquisition of appropriate resources. [0-0-3] Prerequisite: One of INDG 301, INDG 303, INDG 304.",	3
Indigenous Studies,INDG_O 404,Indigenous Peoples United Nations and Global Issues,"Focuses on Indigenous Peoples' common experience of colonialism, non-recognition, conflicts with nation states, and decolonization. Also covers Indigenous Peoples' international engagement and lobbying in various UN forums, including The UN Declaration on the Rights of Indigenous Peoples. [3-0-0] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 405,Indigenous Education: History and Revitalization,"Indigenous perspectives on language and cultural shifts through the critical lenses of Indigenous knowledge and insider views on historical education policies; language and knowledge loss and consequences; revitalization and recovery; and transformational community development through Indigenous education and community empowerment. [3-0-0] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 420,"Indigenous Perspectives on Food, Place, Identity, and Biodiversity","Overview of the contemporary geopolitical, agricultural, and environmental connections between identity, food, place, and cultural and biological diversity from the perspective of Indigenous peoples. North/south flows of genetic resources and key international and regional conventions and agreements are highlighted. [3-0-0] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 440,Residential Schools and Reconciliation,"The history of the Indian Residential School (IRS) is placed within the context of colonization and the official Canadian Government policy of assimilation. The IRS legacy will be placed in the context of issues confronted by the Truth and Reconciliation Commission of Canada. [3-0-0] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 450,"Indigenous Women, Activisms, Feminisms","Examines Indigenous women's feminist activisms and theory in historical and contemporary contexts. Emphasizing resistance against colonization, dispossession, violence and ecological destruction as well as development of strategies and models based on Indigenous concepts and consciousness. Emphasizes relationship building and empowerment between Indigenous women beyond borders. [0-0-3] Prerequisite: One of INDG 100, INDG 102. Third-year standing.",	3
Indigenous Studies,INDG_O 460,Indigenous Studies Internship,Work experience in language revitalization efforts in the community or organizations. Periodic workshops to support placement are required. Restricted to students in the Indigenous language fluency degrees or Indigenous Studies major program. [0-0-3],	3
Indigenous Studies,INDG_O 481,Directed Studies: Readings in Indigenous Studies,"Supervised investigation of an assigned topic in Indigenous studies. Independent reading and analysis, and a major term paper. Normally, students may take INDG 481 only once for credit. Prerequisite: One of INDG 100, INDG 102. 3 credits in INDG 200- or 300-level courses, permission of the department head and third-year standing.",	3
Indigenous Studies,INDG_O 486,Student Directed Seminar,"Self-directed, collaborative studies, in a group-learning environment, initiated and coordinated by senior undergraduate students with the supervision of a faculty sponsor. Course structure, enrolment and delivery methods will comply with the Student Directed Seminars Guidelines. At least third-year standing and permission of the Department are required. [0-0-3]",	3
Indigenous Studies,INDG_O 499,Indigenous Studies Capstone Project,"Work experience in decolonizing and/or indigenizing efforts. Restricted to students in the Indigenous language fluency degrees or Indigenous Studies major program. [0-6-2*] Subscribe to INDG_O Course Descriptions Introduction Courses by Subject Courses by Faculty/School UBC Okanagan Academic Calendar Okanagan Campus 3333 University Way Kelowna,                  BC                  Canada V1V 1V7 The University of British Columbia About UBC Contact UBC About the University News Events Careers Make a Gift Search UBC.ca UBC Campuses Vancouver Campus Okanagan Campus UBC Sites Robson Square Centre for Digital Media Faculty of Medicine Across BC Emergency Procedures | Terms of Use | UBC Copyright | Accessibility to top Calendar Sections Home Dates and Deadlines Academic Year Admissions Fees Establishment and Constitution Campus-wide Policies and Regulations Services and Organizations Research Institutes Faculties, Schools, and Colleges Alternative Study Options Course Descriptions Emeriti Staff Enrolment Statistics 2023/24 Calendar History Calendar Archive Contact Us UBC Crest The official logo of the University of British Columbia. Urgent Message An exclamation mark in a speech bubble. Caret An arrowhead indicating direction. Arrow An arrow indicating direction. Arrow in Circle An arrow indicating direction. Arrow in Circle An arrow indicating direction. Chats Two speech clouds. Facebook The logo for the Facebook social media service. Information The letter 'i' in a circle. Instagram The logo for the Instagram social media service. Linkedin The logo for the LinkedIn social media service. Location Pin A map location pin. Mail An envelope. Menu Three horizontal lines indicating a menu. Minus A minus sign. Pencil A pencil indicating that this is editable. Telephone An antique telephone. Plus A plus symbol indicating more or the ability to add. Search A magnifying glass. Twitter The logo for the Twitter social media service. Youtube The logo for the YouTube video sharing service.",	6
Interdisciplinary Graduate Studies,IGS_O 502,Seminar in Digital Arts and Humanities,,	3-6
Interdisciplinary Graduate Studies,IGS_O 506,Advanced Studies in Scholarly Communication,"Graduate-level research and writing, focusing on the transition to graduate genres, writing processes, and professional stance. Practice-based and intended for students from any discipline in their first 2 years of graduate study. Credit will only be granted for one of CORH 506 or IGS 506.",	3
Interdisciplinary Graduate Studies,IGS_O 515,Advanced Qualitative Methods,,	3
Interdisciplinary Graduate Studies,IGS_O 582,Indigenous Knowledges Theme Seminar,Theoretical background on Indigenous Knowledges and Indigenist research. Focuses on a range of strategies and principles for research on or through Indigenous languages and culture. Restricted to students in the Indigenous Knowledges Theme.,	3
Interdisciplinary Graduate Studies,IGS_O 583,Urban and Regional Studies,"Theory and methodologies for understanding urban and regional studies. Topics include urban, regional and rural policy issues.",	3
Interdisciplinary Graduate Studies,IGS_O 584,Sustainability Theme Seminar,"Introduction to the challenges and opportunities of interdisciplinary sustainability research, including problem framing, research methods and socio-ecological applications from contributing disciplines.",	3
Interdisciplinary Graduate Studies,IGS_O 585,Knowledge Mobilization and Sustainability Policy,Exploration of opportunities and constraints to translating interdisciplinary sustainability research into effective social action. Approaches to implementing sustainability to be considered include: political and legal frameworks; federal and provincial policy forums; corporate social responsibility; First Nations environmental stewardship challenges; and sustainability in education and the arts.,	3
Interdisciplinary Graduate Studies,IGS_O 586,"Community Engagement, Social Change, and Equity Theme Seminar",Will provide the necessary theoretical background on Community-Based Participatory Research (CBPR). Students will learn about a range of strategies and principles of CPBR; advantages and limitations of this approach; skills necessary for participating effectively in CBPR projects.,	3-6
Interdisciplinary Graduate Studies,IGS_O 587,"Global Politics, Culture and Theory",Examination of conceptual approaches to Global Studies.,	3
Interdisciplinary Graduate Studies,IGS_O 588,Global Studies Panorama,Introduction to interdisciplinary and collaborative approaches to the field of Global Studies.,	3
Interdisciplinary Graduate Studies,IGS_O 589,Governance,Frameworks of governance systems and public policy. [0-0-3],	3
Interdisciplinary Graduate Studies,IGS_O 590,Power and Ideas,"Exploration of the complex relations between power, knowledge and ideas.",	3
Interdisciplinary Graduate Studies,IGS_O 591,Society and Conflict,Utilizing social theory to analyze conflict and inequality. [0-0-3],	3
Interdisciplinary Graduate Studies,IGS_O 592,"History, Theory, and Method",Explores selected problems and issues in the theory and practice of historical work. Credit will be granted for only one of IGS 592 or HIST 492. Equivalency: HIST 492,	3
Interdisciplinary Graduate Studies,IGS_O 593,Decolonizing the 'Global': Contemporary Ethnography and Postcolonial Theory,An examination and close reading of global issues drawing on ethnography and postcolonial theory. [0-0-3],	3
Interdisciplinary Graduate Studies,IGS_O 596,"Voice, Justice & Change","Engage in current and shifting discussions, theories, and praxis related to justice-oriented research and community initiatives for social change. The power of voice, representation, and systemic transformation will be key aspects of this course, in addition to community-led and self-determined initiatives. Credit will be granted for only one of IGS 596 or IGS 550D. [0-0-3] Prerequisite: IGS 586.",	3
Interdisciplinary Graduate Studies,IGS_O 597,Indigenous Knowledges Theme Capstone Project,Research project engaging Indigenous communities and/or knowledge systems. Restricted to students in the Indigenous Knowledges Theme. Pass/Fail. [3-0-0],	6
Japanese Studies,JPST_O 100,Beginning Japanese Language I,"Introduction to spoken and written modern Japanese, with emphasis on both form (grammar and syntax) and functions. Students who have completed Japanese 12, native and heritage speakers cannot receive credit for JPST 100.",	3
Japanese Studies,JPST_O 101,Beginning Japanese Language II,Continuation of JPST 100 Students who have not completed JPST 100 should consult with the instructor before enrolling in this course. Prerequisite: JPST 100. Minimum grade of 55%.,	3
Japanese Studies,JPST_O 200,Continuing Japanese Language I,"Pre-intermediate study of spoken and written modern Japanese with a proficiency-based, functional focus. Students who do not have JPST 101 are encouraged to consult with the instructor. Prerequisite: JPST 101.",	3
Japanese Studies,JPST_O 201,Continuing Japanese Language II,Continuation of JPST 200. Students who do not have JPST 200 are encouraged to consult with the instructor. Prerequisite: JPST 200.,	3
Japanese Studies,JPST_O 215,Introduction to Contemporary Japan Through Pop Culture,"Contemporary Japanese society through topics in popular culture, such as gender performativity, forms of play, manga, anime and film. In English. Credit will be granted for only one of JPST 215 or CULT 205. Prerequisite: 3 credits of first-year ENGL. Equivalency: CULT 205",	3
Japanese Studies,JPST_O 300,Japanese Through Manga: Business Culture,"Intermediate grammar patterns, business culture, and professional language in a narrative context of Japanese manga. Prerequisite: JPST 201.",	3
Japanese Studies,JPST_O 354,Introduction to Japanese Cinema,"Historical and thematic survey of major directors, genres, and traditions in Japanese film from 1950 to the present. In English. Prerequisite: Third-year standing.",	3
